ACACA,ACVRL1,AKT1,AKT1S1,ANXA1,AR,ARAF,ASNS,ATM,BAD,BAK1,BAP1,BAX,BCL2,BCL2L1,BCL2L11,BECN1,BID,BRAF,BRCA2,CASP7,CAV1,CCNB1,CCND1,CCNE1,CCNE2,CDH1,CDH2,CDH3,CDKN1A,CDKN1B,CHEK1,CHEK2,CLDN7,COL6A1,CTNNB1,DIRAS3,DVL3,EEF2,EEF2K,EGFR,EIF4E,EIF4EBP1,EIF4G1,ERBB2,ERBB3,ERRFI1,ESR1,ETS1,FASN,FN1,FOXM1,FOXO3,G6PD,GAB2,GAPDH,GATA3,GSK3A,HSPA1A,IGFBP2,IRS1,ITGA2,JUN,KDR,KIT,LCK,MAP2K1,MAPK1,MAPK14,MAPK9,MET,MRE11A,MYC,MYH11,NDRG1,NF2,NFKB1,NOTCH1,NRAS,NRG1,PARK7,PCNA,PDCD4,PDK1,PEA15,PGR,PIK3R1,PRDX1,PREX1,PRKAA1,PRKCD,PTEN,PXN,RAB25,RAD50,RAD51,RAF1,RB1,RBM15,RPS6,RPS6KA1,RPS6KB1,SERPINE1,SFRS1,SHC1,SMAD1,SMAD3,SMAD4,SQSTM1,SRC,STAT3,STAT5A,STK11,STMN1,SYK,TGM2,TP53,TP53BP1,TSC1,TSC2,TUBA1B,VHL,WWTR1,XBP1,XRCC1,XRCC5,YAP1,YBX1,YWHAB,YWHAE,YWHAZ
subject212,-0.824299292831914,1.45309078721914,0.22989704649521,-0.652252079249083,-0.396389697799514,2.34923260804714,-0.520454941094051,-1.91907451286804,-1.94827277283672,0.64079605779734,1.77820850972351,-0.468672655184229,0.184598895936123,2.69382794494704,1.12508465458506,2.08917250966756,2.79013411779694,-1.48584896573125,3.5102779753041,3.31699369456511,1.00909492356128,-0.918899646490678,0.687277273974681,0.140573218905122,0.370379445745986,0.34561140514354,2.79064675176205,-1.71083204704066,0.569323635617119,2.06977012743885,-0.392876412731779,-0.844877072998272,-0.695526920935069,4.36173891728809,0.198734198716071,3.9342474754347,2.88281215879321,0.950015000689612,1.13347793883801,0.251509596231067,-0.470032018035231,-0.291461091004406,1.9345638806933,-0.104368453460259,4.31041032350899,1.845088312113,-0.773774373253146,5.03750248909925,0.447247178954534,0.176412085796122,0.0143906477692877,-1.91630342161668,0.922604691228294,-1.02474724172399,5.02053948965405,2.13186534963437,-4.26045811418437,0.503169747030931,5.22587887717012,0.247236872339034,-0.573143046486817,-0.682602067481004,2.98713763279614,4.50904836121975,-2.2137016496186,0.464927820880481,0.0834836051031556,-1.07202345897923,-0.429353734786927,-0.439142699377302,-1.66616549630406,-0.598642977205718,-0.281580600168426,3.96119688436173,1.08526832892746,2.80382927077528,3.43648069836926,-1.42564568603753,1.89206570674063,-1.68463123088486,3.08033273368102,0.382666071564816,0.595970565047249,1.64351282300875,1.66306489616131,-2.6868794422995,3.33175984529337,-0.375455490358594,2.58011119632071,-1.26314536984135,1.56650038499364,3.57602624107918,-0.1181959431963,0.175745760152898,0.131250844650606,-3.10836465886116,0.0909116599010864,2.50357871445426,-0.882262557865584,0.935069630945483,3.62010399220001,-1.66912728482557,-0.726149263160826,-0.599715861498524,-0.0325099638597153,2.12362371777004,-0.533260808796949,0.367548444612932,1.15853288886196,-0.44030167812277,1.42358525807525,0.348945862814797,2.85744427375708,1.90025127531668,5.59613215322941,1.80842852520797,0.27391210859131,-0.379587282274485,0.164030401586255,3.17313687049765,-0.712737384744095,2.13235958059052,0.187639753587283,-1.56284649961731,-0.00234888874009731,0.409905240919544,0.164936795330633,0.144585578568712,-0.206630459980613,0.0309531622546759,0.352187429110263
subject213,-0.27302345150408,1.3421336197862,-0.143666387149292,-0.548562984561527,-0.860196648140277,4.75930848612824,-0.322581151227267,-1.52200550409362,-1.38542566791995,0.390834572474005,0.915930662341388,-0.279355730555459,0.312406867799097,2.93804817361234,0.599459249867672,2.30572585196446,2.52995229661102,0.741967239397331,3.60596915373081,1.22903937173336,-0.143713580797374,-1.72265790105804,0.806804021835505,0.0265921932251084,1.57128102034882,-0.842769516454341,3.00690083879142,3.58737340297741,2.34897349254938,0.503755320873034,0.249877911836696,-0.139533184294679,-0.0637079833011482,6.25664077152916,-0.66866874492583,3.93462220670967,5.97938547096273,0.849108982801771,3.33376121293396,0.842573668030775,0.427129511791543,1.11663465930709,2.56270249658404,0.180730579699682,5.00774456309849,2.97260444797341,-2.19892215000715,4.97600730788904,-1.2752597510202,0.397147340553393,-1.21945544538662,-2.36433219409037,-0.709467225658707,-1.20123495676099,2.67119743182524,1.6720685777919,-5.18258111984882,-0.140755579258984,4.5298383152992,0.0558789403356055,0.324255078628576,-2.03271346053075,-0.128190835127106,4.08786055903624,-1.53736832866039,0.374937131441439,0.584651438192741,-0.934590295479711,0.651170356553097,-1.99654691521731,-1.03111331707397,-0.311500902869212,3.04145695759956,4.10465089825466,0.744391400207271,1.93116943371626,4.34941777609441,-1.39672042700836,2.92678205880532,-0.863044966388761,2.06460657615424,0.947537833303096,1.5941405291782,1.31053023329852,2.72638609971881,1.19003000431691,2.6569011639695,-0.0227353873003595,1.11539270468092,-0.396722567434608,1.63293607405226,4.0894393188888,-0.789133724058232,3.2668356115298,0.99146638012503,-0.735624068991227,-0.495226792084321,3.22665393964637,-1.3388237406282,1.47126679389247,2.85198100560744,-1.87807804764326,-2.80493680494489,-0.518513098901535,-0.41754821344858,2.03287149362413,-1.08433165137897,1.17166844385505,0.350167942168264,0.224468173213779,0.823535179643195,0.367533675289945,3.05579722602896,1.78483317820857,5.50609303237828,2.03672479824368,3.82331533293929,1.14992061509397,-0.899484961106387,4.13992390950076,-0.997790901513445,3.10830857423543,0.90681700366947,-0.382814865164168,-0.855194393996848,0.487145949280515,0.438753100050595,0.724674516117284,0.138637905031724,1.22491796395809,0.568474729516488
subject214,-1.17285039347253,4.27273775919971,-0.974410732710688,-1.43369971428584,0.682851715539718,2.0776476321244,2.76414038515558,-1.17534042069503,0.728269591790727,3.74982738064557,1.23234337617884,-0.445468126439111,0.366650122924144,2.08102972369815,0.532343759688955,-0.97136586117219,0.0490549054916974,3.96647687260995,0.307155680652577,-2.20173213579721,0.830425256187296,-2.0041279957213,0.474553707677929,0.553726640396917,-1.08365624509249,-1.56150535750186,3.4529469443372,3.20124144740969,1.89963673493493,-0.471522065017604,1.20740305589605,-2.83831530748345,1.20046689036812,4.15122354252759,3.19897088358171,2.43691027011416,2.19005971388297,1.97879475096092,1.69569056674102,-0.514918597912855,2.41590552277941,3.34234960473413,-0.70976278646793,-1.21906638225826,3.72268433855824,-0.136569622592796,1.58668258379657,5.82808767620816,-0.700946223337789,-2.16374057042464,3.05537081299858,-0.495513912817055,-1.33800349388748,-1.54980669595702,0.111436701490012,2.39492391749597,-4.13511669157905,-0.543531880484529,-0.362441437969061,-0.577877771266051,-0.864279471608916,-1.53737481583122,4.23784438453873,1.77836503510724,-1.07373250331004,-0.102831233274799,2.89399528234593,-0.022454885711266,-0.467051770552439,0.864960125972103,-0.967430623332747,-0.374526688225297,1.34101181160833,3.67549372091297,0.853943367652222,1.80416177212806,1.35094041049465,1.49211027315457,0.0599582548484615,1.49373611433577,1.51885900783388,0.736901238979826,3.10866966169945,-1.79361034964496,2.7406444879917,-2.75847610754126,0.0186396497067879,1.74732505970622,-0.550227126457473,-0.647730738487195,0.190241672918742,5.38570986430312,-0.822272257863366,1.42965648859326,2.25428417564222,-2.49345299312085,-0.0278566808141268,2.20252908007208,-0.80605723605897,2.49092776821112,2.86847148133858,1.13636538695328,-1.94721398618037,-0.66816952917051,1.40825539338379,2.14981043901331,-1.11680173432447,1.62943748816133,3.66452080583602,-0.012746817910465,2.98118282407651,-0.87217555492342,-0.0781061725400745,-0.0575006757611236,6.50381427441597,2.330929788647,-0.898552730621103,0.435873983366094,1.58699533410398,2.22296879221124,-1.53828433619459,-0.247147666589336,0.0199330939524103,-1.12282185732379,0.81163208761125,0.594281341333437,2.42067708818597,-2.26802608777838,2.47392699955923,-0.0479312383593966,1.21797204414444
subject215,-0.740672909481987,4.10410007781977,-0.387763524239175,-1.04246216871088,-1.40771293016596,2.4144606578864,1.84088322288536,-1.40603756324428,0.948753212301001,2.91300714884564,0.959080687788083,-0.621873847743398,-0.684175182210274,3.85293449241437,0.91223690780771,-0.0730452809124274,-0.0689060256429202,1.70206598036986,1.11168078991745,-0.254193577248225,1.57046110364077,-1.45347187054521,0.850670628070966,0.727953346788488,0.638625527458375,-1.02219700956697,4.76546399587011,3.92959360590426,2.98939545525816,-1.50906210395183,0.306997192668182,-1.80538495506705,2.71548269153451,2.06458375420228,2.69100902427527,2.94073153213257,2.87811654322324,3.91705952146095,0.814711861146802,-0.0130045905879209,3.48537823064203,2.02330551092846,-0.790331995743836,0.404923222758918,5.10105640401249,-0.133362231851071,1.94701558213068,4.21142857392207,0.105896892352582,-2.46414826871615,3.12997976299599,1.92498795831584,1.12060765599403,-1.98255954075219,2.89374876857422,2.37342618618139,-3.25973431393579,1.49517449100119,0.868557312848244,1.34391453276795,0.765517146584246,-1.76120098738364,3.49810096893178,1.62634647360349,-1.94225040443846,0.381907168030088,2.52065793906322,-1.5574038197359,-0.663129155294094,-0.430999215359414,-2.12380781740807,0.442399279300635,1.01885326072286,4.78012144285953,0.315739531320591,2.37747510287905,1.10161925068771,2.15560363800366,0.287231768083158,2.26452763068883,3.44463602012386,1.52242815103808,4.30095770262406,-1.0526133360242,3.41183487889339,-1.57515394389604,0.783285627262311,2.60098899004182,0.0347285814024945,-1.46610472118618,1.64743522154091,4.11591543891435,-0.49385892460841,-1.46451696604154,2.81606555774575,-0.18257949808606,-0.107423478493765,2.69779901033757,-1.17701351098144,0.74987234976674,2.68673521985678,0.852485457665576,-1.33914051393702,-0.447652926411998,1.99241385594693,1.7613805731802,-0.519780826222943,1.18483399580916,2.38032712513802,-0.130704368613207,3.31795448462637,-0.412791210597584,-0.191206363482118,3.1959896165983,6.33384135069288,2.42526078807945,-1.26490720955217,0.0974953614650488,2.85018548089876,2.13375935469335,-0.261167600572575,-1.41537968252502,-1.22978717885091,-0.320097029431493,3.70317637038381,0.605706674342294,3.74073669819082,0.493584114004313,2.8000517820565,-0.299802596185439,1.05218517864306
subject216,1.49197381515899,0.754878789805312,1.23894979497555,1.33187443903077,-0.417252278158342,3.98449943573645,-2.0454280912729,-1.40911706094581,1.81932525969541,0.567064795898625,0.294781271699053,-1.42478900359106,0.6472429052054,3.47649705485293,2.97608342632417,-0.192388266105346,-0.14262119020735,-1.39226907033895,1.91897635577403,1.81958215736463,3.25515008943748,-3.72142576255613,1.60934530601737,1.28597168292431,-0.327395814933211,-2.68328795672436,4.46316189043126,3.05445138733264,4.48510285902723,0.843919056377165,1.10024369016751,-2.42982208505456,3.04180425704254,2.9357609284554,-0.45171064062341,3.73137524110322,3.45353319733137,0.273303456354947,0.885666971451412,-0.89326225406018,-2.80154572891833,2.7331180469655,-1.60025536547769,-1.24553265986996,5.66255277903383,3.25658612579851,0.56027211386386,0.632453370408102,0.624001475594404,-2.58514260755828,-3.50167085786048,-1.23252864899715,0.147138831409504,-1.58150630777391,3.07668895186351,-0.943587365808567,-4.18729318957124,1.55905890513824,3.53366074546884,6.80223789285766,0.0432478274683141,0.922146647209793,1.75255952055049,1.11632439481553,-0.247267230612416,-1.40722810996073,2.84413647931839,-2.17267087860442,2.22640054449346,0.67416149719601,0.375253518574203,-0.36817209707273,-1.60855863286494,3.28299554663611,-1.94478624955633,-0.769443162277154,0.336444309303637,-1.82173588742451,-0.486377395970875,-1.41410358892363,3.58643189686809,1.18411746116052,1.55959099363437,2.15262170140631,1.37239791217154,-3.73923602052134,1.06527225363059,1.81765834262343,-0.190695138284815,-1.79669834714488,3.66948561021481,3.23714099735416,2.92514403887676,-2.53615755820284,-0.867750919422958,-0.704999425727178,0.235068090584192,1.89725936668262,-0.942815085718948,2.11399636363234,0.217373927082751,0.612657687573787,-3.74218646941795,-0.0931462339799294,-1.3632791121027,2.33940246002286,-0.662617759797128,3.54908795208546,0.700096264206593,3.61007723210601,0.398068919143687,-0.9290432111419,2.91046512647852,0.618881925097839,5.8513485502964,-2.35739536711399,0.817558674519151,0.646148593827975,-0.176894920842839,0.6112686264214,2.5001694831896,0.34068613804787,1.33733872091676,-1.56733119454252,-0.0961628124534552,1.4304312763591,4.16819891754469,-1.05147910668176,-0.0229559397483047,0.762204894438315,0.874087404377645
subject217,2.35383418211442,1.5795717630868,1.41446808516373,1.34466700244812,2.04902318849673,3.69292343358837,-1.75918511934214,-0.500484350919826,1.8277417578472,1.50737019401771,0.804810259535423,-1.03154884186709,-0.296147651538677,1.43435838224229,3.58229977559664,-0.556192603089641,-0.351750580524409,0.667983938117103,3.30302337632402,1.5307463218126,3.92183790320095,-0.853350594204357,0.675329952165859,-0.205027474469231,-0.429650329939631,-3.12115829896331,4.15448302097156,3.59853511941372,0.826556994113775,2.00671039514993,-0.400526008756234,-2.28874735099181,1.9871089584527,1.96938282159881,0.101163402874494,2.30702783608893,3.5259277697662,-0.0209532955814417,1.71373447440779,-0.075328123292949,-1.15611180362085,2.74722561141041,0.286805168079538,-1.02133435891043,4.71636018525699,2.47807670829701,2.23269413532706,1.0682169220533,2.61957676644896,-2.18803883942726,-0.312015726707654,-1.96665443750819,-0.34224590215299,-1.88545220672251,5.73916512333064,-0.953975191636774,-4.59723565097867,2.4222259325321,2.89798888210257,2.7206714222384,-0.923737300555431,1.15858984545978,2.46233182047473,2.10891058275724,-0.774612663869613,-2.55812480540451,2.48039604001891,-1.92266221653205,1.39142944200566,0.455159459470946,0.547371326753443,-0.144120298781372,1.00059543625751,4.97108868120771,-0.597741430324617,-0.24973786089064,2.73927932881343,-2.33526832933531,-1.01570833303462,-0.540503758419938,4.00511143406728,0.210466427013738,1.64271199454035,1.04783974408392,2.26306575803248,-0.470746285027696,0.283486867883452,2.31566833126619,-1.83659233101425,-0.323664203610261,3.55557164312718,3.1371539701067,2.34756320098011,-0.412805100193463,0.724120491621605,-1.79489219499964,0.0518698979689181,0.937846165179571,-1.74220807764584,1.26527214007065,0.110622279046817,0.935948248552114,-1.3778577487747,-0.92181282057701,-0.743751757601899,2.93860615846754,0.010047358453863,1.50214268559963,0.63592555706441,2.12080821818578,1.15953455128862,-0.164916688870785,2.49996752172538,-1.60346187305575,5.16972046381338,-0.443032502091289,0.252635215061498,0.106909862946225,-0.533810382204327,-0.124969825740008,1.20785199839922,0.163469883042754,2.39338170321678,-1.20411677621754,0.321555281141809,0.0252193585955628,3.47967483501392,-0.0100621300613614,-0.448021244487855,-0.890756748463505,0.187495357136028
subject218,-0.307369275854204,4.72637768876456,0.191070318273377,-1.0854879521501,-0.488990280800681,5.03483805144725,1.14052919580582,-1.19576118911331,-1.83917973707104,3.98131587329714,3.05314579150472,0.125010366083262,-0.162232303906715,3.25173630763868,1.12512033225243,1.70294138980851,2.68093592974112,0.953649933474096,3.42017667514661,-0.787102412386961,3.01720930134644,-0.729890415837309,-1.76628495983435,0.531609779504013,1.12764329689699,-1.81172413801597,3.89056824771688,-0.375474797488428,0.0809506067412324,-0.853921175372366,3.16351734753627,0.672341214991015,1.48060911471599,2.07691257870073,3.43136862815984,3.10648780837852,6.15772035364189,2.66565617794345,1.4629361221711,0.260173958384868,2.17447240282094,1.09517269494106,0.0139066634651404,-0.810719035848551,4.69038999011509,-0.635748187850762,-1.30844665645255,3.33777739093738,1.75267319259037,-2.09864252939328,-1.38790791836759,-0.262212230236119,-0.481475451808058,-2.06224772803198,1.61694846521001,-0.917119496362899,-5.49731493072093,1.08268018680514,0.980648057276333,1.97742627360519,-0.253632987964183,-1.70517788014462,1.27467452865347,2.9163355347549,-0.496167089077548,-3.92010254611527,-0.559466513989787,-0.932320278485875,2.52611450711643,0.842352047430533,-0.842688127138602,0.717483519993817,0.678887409693077,8.11825657951808,0.482401753005197,0.158477964848977,3.76309897138696,-0.957938751086031,1.0236563987573,0.986141448642615,0.825425746785448,1.18059822266972,3.72863739096438,0.978520909632044,4.61924488250944,4.00022638454341,1.89709751689478,-0.122895320244178,1.60355709785907,-1.06987449682522,2.79953570372881,5.24246866439576,-1.29768378139017,-0.640646817342567,0.300223332463999,0.618889773185754,0.877611374316628,2.18300229294842,-1.25608971225615,1.35174267415378,0.277294743553109,0.870370388627603,-3.14436731539102,-0.783342965001258,1.33295511055642,1.5932695584409,-0.829183681498367,2.35875975298498,-0.378874499356033,0.487301769475384,0.807755728826372,-1.50044771445063,-0.482286958425899,1.87351709831106,4.91216269582165,-0.180543717943669,2.58202944387645,0.453318277682887,2.10908007969059,-0.390526248780127,-0.784451617280987,0.501786310702099,3.10602173146953,2.69855608995195,0.769266134400035,0.226498048357948,4.68946907381164,0.740596088825843,0.840796919512358,1.63602299583551,0.625552301717581
subject219,1.86725825236618,1.45528193590351,2.02135901722851,2.22846788683524,1.20266790484205,4.2400254110833,-0.775490598088477,-1.27634446069414,2.37065748917326,0.854980717796782,1.15724659584354,-0.651146929102433,-0.185423363843565,4.58727185846862,3.19483862674231,-0.13327172464317,-0.990423950365001,-0.734343260605579,4.57175152941963,1.53254468365877,3.7374400779034,-1.01520006813962,0.549901141738912,1.43448796600354,1.1212433191747,-3.77497258256352,4.56489225908889,1.22084565278813,1.8819360813571,2.02229430681932,-1.03981348698116,-2.71184972924259,2.49587523156527,3.45553607433128,-0.868105966148696,3.4071103582001,3.93992128510844,0.713936244657037,1.3252253047036,0.932441775195017,-0.891056217975573,2.40210941767784,-1.19885514048655,-0.499703860699948,4.72231511237202,3.71473154084739,2.1859181902141,3.51234740980186,2.66887125588408,-2.32146855471725,-1.85912012808678,-3.00322199520216,0.0835747761726534,-1.24930754150993,4.4461952988087,-1.69500575184312,-3.34116422613102,2.49375109962075,4.53096475268387,1.94552036739713,-1.44390286477996,0.111488797380169,2.04290567639589,1.15631647741054,-0.337398642359686,-0.773847419302605,2.2413007926372,-1.0427433930486,2.12576437922121,1.41497841933917,0.389046975595031,0.570198689419301,0.0692713045326283,2.23231013071666,-0.132591960595764,-0.321247363093235,2.2859284559109,-3.03186534059422,-0.670890792024198,-0.995281323121706,3.34450662603884,0.641308020540001,1.53441012302446,-0.303724415146178,3.3780967245043,-0.0104802469767349,0.0258918702842061,2.8121191198298,-0.991013172693037,-0.387695529754016,4.43323417781152,3.36175819253917,2.29807418142929,0.75322803107219,1.50545575020641,-1.38483257252455,0.253517000274387,1.97067093019873,-0.570075083014541,1.87297035083492,0.0117151799453848,1.22722015925692,-1.76477546887761,-0.845283937044929,0.148561458928389,2.97982566829766,-0.468728893723704,2.94992049146486,2.19159761508612,2.07799222390817,0.881107354424218,0.262755831397277,2.75844202381253,-2.04899766341541,5.81399011226291,0.0750092401706101,0.839044468936268,0.161145652677996,-1.0036556308954,0.106791313998501,1.64265979162341,1.34692603368264,3.20617329804415,-1.03483036506885,0.216399924860791,-0.243058346635815,3.91612272722557,-0.167123258289126,0.0814847873790515,-0.42412879213543,0.444110891708552
subject220,-1.02122384952602,3.74327391031946,-0.0869402559661241,-0.849463875779244,-0.689375490420759,4.6658794437329,2.10978198437163,-1.85289442792466,1.94417812143955,3.1876007758042,1.96029700206264,-0.491251844919251,-0.170818053606809,2.97062366751077,0.393459044174672,-0.043958747388949,-0.2452933699935,2.88733022587848,0.477364406070041,0.409356274211475,0.973241999392234,-2.59136282039445,0.627792577721963,1.03910970644324,-0.538263289687687,-1.59737685969685,3.6572370804623,3.39503316973152,1.47555192157286,-0.764052026806983,-1.29515702219962,-1.32780853257716,2.34036141200438,3.33017736120238,2.08288819901805,4.16817204030576,4.06138146918112,4.22881392614179,2.08027700987708,0.389727406644643,0.847001704010337,2.08575973752861,-1.09426508150177,0.847278983595617,4.56707250708038,1.5649657579355,0.364772122368559,5.38423975499365,-0.891254956971247,-1.37070147554488,0.389214566501807,1.02577958045172,0.325193734230522,-1.74378225419729,1.30832773969576,1.78833816760836,-3.93838346029843,0.011818800059446,2.66508604418491,0.266747566716687,-2.00678756508055,-1.03194016153948,4.55682646375017,1.01904209271353,-0.827276566132327,0.165122434733507,2.98278568228058,-0.935913000846128,-0.14656501564762,-0.970720968118828,-1.76901051291277,0.280791830000257,1.56683258803006,4.8206038280784,-0.260171296511452,2.35015549218956,1.08703796882248,1.74712378813802,-0.879154211486053,0.518576306851012,2.92227627901045,1.50709268543442,3.8295497261923,-2.43532575129073,2.15691625472986,-0.161026111273997,-0.328809936853813,2.92389755317492,-0.374498240352196,-0.644223310991986,1.16433351989542,4.03048391737668,-0.160062209702635,3.98993235766973,2.73213443518701,-1.28359757567682,0.48417739765069,2.10782462119022,0.212862300726149,0.185610323879345,2.80708037510731,1.14339637770845,-3.24868967419415,-0.321195534812794,2.18646203636227,2.52301613821484,-0.824730930773045,1.20318856116047,3.67430376320989,0.182355468115437,3.5055375642447,-0.013263198349576,0.179634830369093,1.48298928230809,6.48031115368875,1.2136124780549,-0.964046887924201,1.08717071619608,2.3125153724552,2.72874285965052,-0.808934484368876,0.112307965226039,-0.0487365294153405,-0.338612548558646,2.64170095796013,0.40873807976018,3.60036877348274,1.46176401197345,2.39781212292326,0.0562307679547062,0.935415744660382
subject221,-0.694689429698875,4.42937697242302,-1.31046728879437,-1.167547068024,0.697456778916439,3.87357439109682,1.62142200236269,-1.43256503243037,2.69909070717931,3.19251954614432,1.44716209417619,-1.32925024695041,0.171170020176877,1.88950446072338,0.936443365035049,-0.60092810270409,0.14727901360527,2.23415389642671,1.06713307813357,-1.30988262980155,0.905817891752601,-2.12111875476619,0.166330233215696,3.34149987088722,-1.10089042067535,-1.84374303915558,3.88761573055207,2.48163628698203,0.591900869133822,-0.401660598679845,-1.00013913256553,-2.41123404838652,1.37693805971498,4.40917076560765,2.72805066795629,2.40470896171305,3.67082269660075,2.65597897461603,2.36815929514258,0.72045637859665,1.41635123943909,2.4388159074202,1.19579326329684,-0.696862256626902,4.37086611638165,0.510354529835701,2.52339894449522,4.30798102512448,0.997376906427757,-2.23570807133824,0.851504032815988,-0.688611948592958,-0.00509013425569577,-2.22218383032368,0.856207788911036,1.80827965149323,-3.92273925118602,-0.344667267286281,2.26983936638975,0.236098437627372,-0.400045397709605,-1.29164280440221,5.16109976641916,1.8724897259601,-2.70624377570384,1.45784161329521,2.62399783014502,-0.78060121401878,-0.176586050985641,-0.0926203591631213,-0.979129212304288,0.3620918130441,2.02830777075046,3.87559155257705,0.551719371145017,2.17231258953318,1.95077821112303,1.2737486654464,-0.702271448151438,2.84213954355132,1.8875248274736,0.458315402809959,3.40007251917223,-1.43891529467102,1.51294595883223,-1.29584903465916,0.557765639993576,1.51636382278302,0.407901207310625,-1.02113546726392,1.80984955778004,4.64882301695555,0.431852844603082,2.95422941754812,3.45745245586239,-1.86379182329192,-0.485261181249149,2.42965506837816,-0.4808310766811,0.713677034690899,4.19210942216293,0.796402460273321,-2.25616721767021,-0.447154836549827,1.94943631151276,1.93098924686966,-0.191984549215057,0.184350408140583,3.08144122368126,0.263627117182801,3.85317525192563,0.877096666580535,0.120664717772911,0.961070344885795,3.8257730319345,2.64819285684154,-0.374009893862954,0.621564305295559,1.46278543911085,2.8962347815278,-1.93308815501503,0.194671895767445,0.249912514842505,-0.0714864053282958,2.21934110011292,0.625623394980478,4.65622430763158,-0.491909396913321,1.79413494723127,-0.641745457089366,0.717605051299697
subject222,-1.13297189331725,3.98334607322139,0.0472536597219885,-0.419686085831195,-1.41017345634229,5.00215545118314,1.38740435688232,-1.40650733032099,-1.15565442865674,2.87255101241464,4.35160864668367,0.356017722625469,0.382903660589053,1.70692781361751,0.456512630672699,2.91755156455733,2.34429049940108,0.411772333934512,4.06067686843845,-0.682366049309422,2.78919196937882,-2.66221865280774,-0.745101614264704,0.314225649338043,2.52025170582155,-1.29156535895097,3.66336288309583,-1.21240184991436,0.692543677413404,-1.45016278367027,2.97960130437198,0.921210618629912,3.17062960063101,2.91805994776425,1.80753387354467,3.05603059490869,3.32808277074063,3.9512984290522,2.09588412007032,0.758824196269858,2.59755506066949,-0.555815002927695,-0.0495288779370806,0.512777223513198,4.6554211096798,1.71837697888424,-2.28669034816763,4.84604244342771,1.87808288206753,-1.38030047789152,-2.5884596075407,1.69387700440985,-0.0781627625461264,-1.83348598819132,2.16373119166234,0.258982574712192,-4.16649365853694,0.627640162171256,-0.249453051544362,4.66439363856446,-1.14012830689527,-2.34008989461922,1.59814118387001,0.904244001832686,-3.50383551938469,-2.75352558639669,0.0444586839889544,-0.343457806251749,1.9818184736367,-0.896742089747618,-3.22691844674143,0.59396269981182,-0.900013466656506,6.50505259192207,0.413686371193769,-0.713081680629624,3.13156322289814,-0.707653105413614,-0.672835504029906,1.17638935140801,-0.976410619212873,1.24793053573833,3.18471829449156,1.34865044189055,4.986475246314,0.910547893800038,1.20144177122727,-0.470053970588929,0.79630992251363,-0.815170731662215,4.10997852136159,3.30573451172147,-0.605054094965786,1.61710641265217,0.618208047196959,1.57073720105235,0.120441830274524,1.96837128366688,0.100633781584902,1.56015692151142,-0.30091670844745,0.878309329600403,-3.39552290598511,0.0089938819730484,2.21683271682874,1.76787224671667,-1.34513947259827,0.885143396384705,0.716038052042281,-0.261049468313065,0.972224381957159,-0.628132706478278,0.162131186849699,1.50320779757987,6.58561112271543,0.604927392213906,2.80137333916348,-0.0156510868607252,1.28227132856316,1.10983847350976,-0.0805102605372099,0.565486580571535,3.60613975266436,3.503095247287,0.791853695333402,0.196404573857473,3.48270920949672,-0.195097703929205,-0.806414878711905,0.770446654286884,1.24993325173515
subject223,-0.645022301832484,4.25346424645056,-0.752164944627136,-0.445070860254026,-1.80466411062112,2.4819084306082,1.96885200026733,-1.12161092884482,2.35407391469001,3.43546210267766,0.645942786739837,-0.459373997240187,0.0562778244357561,2.95673154568498,0.6993113900948,0.520460637120304,0.398193518503107,3.7015831853146,1.19701869800174,-0.504197508931685,0.309830162996765,-2.38187281103785,0.932731003030696,-1.47075388672264,1.96444322494222,-0.915715700306445,3.72655440771318,3.27073034751803,1.09783423908446,-1.41180396807992,0.0913632527317683,-0.903811316502693,3.35706145408958,4.06390052959659,1.34793627044782,3.12026844545014,2.96769388940698,3.30111812624132,1.88907055075118,0.21035379304293,1.53376994626785,3.35233198978441,-0.0183039676964235,-0.345023088618947,5.01466813499021,0.633846857301357,1.1011081464913,3.72043574689553,0.689626490910836,-1.93741504438032,0.492940031832559,0.700637242309713,-1.21698924001538,-1.03938999325412,1.4966519536514,1.60300432164198,-3.88019044647509,0.936824914529218,1.68736294082466,0.823018568985059,-1.4997903909727,-1.1344814582595,3.34914801666891,1.78184216407335,-1.60678641686841,-0.0944171821329779,1.95422523049059,-0.467387219246279,-0.694517328214546,-0.842034962309,-1.5327000752892,0.222634957790774,0.905249276163103,1.60790173302368,0.148150542439544,2.91802835551927,1.35496297502423,0.83752829474996,1.06985956067638,1.57842988534278,2.6007142874835,1.62993544308942,3.29936578273934,-0.13080780012852,1.15183983838706,-2.67000056912685,1.34129696677901,1.54972550774533,-1.0264286253876,-1.01707747130276,1.86056880148642,3.50297429244153,-0.305467926517341,0.853141836012234,2.20825007421901,-1.78871991058264,0.301637267759968,2.05193506995839,0.234293737669665,1.70639295736534,2.8111167566443,0.722699926264316,-1.99969577248463,-0.615565198491281,1.94373428724272,1.41623004197337,-1.00335698715522,0.809399648413674,3.05541673357375,-0.948136622551813,3.22848820429478,-0.10709784136373,-0.839433460586859,2.75765471543887,5.35589523272357,0.428426161570761,0.195507042258047,-0.70996880827444,1.97141409320653,2.61704648859962,-0.0844532117988184,0.0705907858604427,0.0238601438887566,-0.0872670517579927,3.22448935216193,-0.338655720207224,3.4276711882965,-0.589293001577355,2.2678906024919,0.468963831184624,0.0173460383262535
